geography_code,geography_type,comparison,retailer_label,direct_state,justeat_state,channel_category
E01016491,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016492,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016493,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016494,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016495,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016496,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016497,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016498,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016499,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
E01016500,lsoa,morrisons_fast,Morrisons fast,No,Yes,Just Eat only
